City_ID,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,rain,snow
592,"{'lon': -22.5624, 'lat': 64.0049}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 10.24, 'feels_like': 9.3, 'temp_min': 8.95, 'temp_max': 10.24, 'pressure': 994, 'humidity': 76, 'sea_level': 994, 'grnd_level': 993}",10000.0,"{'speed': 4.12, 'deg': 50}",{'all': 0},1722582658.0,"{'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1722573780, 'sunset': 1722637792}",0.0,3415496.0,Keflavik,200.0,,,,,,,,,,,
593,,,,,,,,,,,,,,keflavik,64.0049,-22.5624,10.24,76.0,0.0,4.12,IS,1722582658.0,,
594,"{'lon': -45.3581, 'lat': -23.7781}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 19.28, 'feels_like': 19.69, 'temp_min': 19.28, 'temp_max': 19.28, 'pressure': 1023, 'humidity': 93, 'sea_level': 1023, 'grnd_level': 1003}",10000.0,"{'speed': 2.39, 'deg': 58, 'gust': 4.27}",{'all': 25},1722582659.0,"{'country': 'BR', 'sunrise': 1722591357, 'sunset': 1722631157}",-10800.0,3461425.0,Ilhabela,200.0,,,,,,,,,,,
595,,,,,,,,,,,,,,ilhabela,-23.7781,-45.3581,19.28,93.0,25.0,2.39,BR,1722582659.0,,
596,"{'lon': 89.1667, 'lat': 42.9333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 42.54, 'feels_like': 39.26, 'temp_min': 42.54, 'temp_max': 42.54, 'pressure': 995, 'humidity': 9, 'sea_level': 995, 'grnd_level': 992}",10000.0,"{'speed': 1.19, 'deg': 196, 'gust': 4.97}",{'all': 0},1722582660.0,"{'country': 'CN', 'sunrise': 1722552923, 'sunset': 1722605021}",28800.0,1529114.0,Turpan,200.0,,,,,,,,,,,
597,,,,,,,,,,,,,,turpan,42.9333,89.1667,42.54,9.0,0.0,1.19,CN,1722582660.0,,
598,"{'lon': 88.3103, 'lat': 22.5892}","[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,"{'temp': 31, 'feels_like': 38, 'temp_min': 31, 'temp_max': 31, 'pressure': 998, 'humidity': 74, 'sea_level': 998, 'grnd_level': 997}",3500.0,"{'speed': 6.17, 'deg': 200}",{'all': 100},1722582313.0,"{'type': 1, 'id': 9114, 'country': 'IN', 'sunrise': 1722555516, 'sunset': 1722602839}",19800.0,1270396.0,Howrah,200.0,,,,,,,,,,,
599,,,,,,,,,,,,,,howrah,22.5892,88.3103,31.0,74.0,100.0,6.17,IN,1722582313.0,,
600,"{'lon': -2.2042, 'lat': 49.715}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 16.11, 'feels_like': 16.39, 'temp_min': 15.18, 'temp_max': 17.25, 'pressure': 1014, 'humidity': 100, 'sea_level': 1014, 'grnd_level': 1014}",10000.0,"{'speed': 5.14, 'deg': 300}",{'all': 20},1722582663.0,"{'type': 1, 'id': 1405, 'country': 'GG', 'sunrise': 1722573658, 'sunset': 1722628142}",3600.0,3042289.0,Saint Anne,200.0,,,,,,,,,,,
601,,,,,,,,,,,,,,st anne,49.715,-2.2042,17.25,100.0,20.0,5.14,GG,1722582663.0,,
602,"{'lon': 117.6469, 'lat': 39.0211}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 32.98, 'feels_like': 39.98, 'temp_min': 32.98, 'temp_max': 32.98, 'pressure': 1000, 'humidity': 62, 'sea_level': 1000, 'grnd_level': 1000}",10000.0,"{'speed': 4.4, 'deg': 148, 'gust': 4.71}",{'all': 5},1722582452.0,"{'type': 1, 'id': 9619, 'country': 'CN', 'sunrise': 1722546653, 'sunset': 1722597622}",28800.0,1793424.0,Taku,200.0,,,,,,,,,,,
603,,,,,,,,,,,,,,tanggu,39.0211,117.6469,32.98,62.0,5.0,4.4,CN,1722582452.0,,
604,"{'lon': 135.6, 'lat': 62.6667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 14.19, 'feels_like': 13.02, 'temp_min': 14.19, 'temp_max': 14.19, 'pressure': 1009, 'humidity': 52, 'sea_level': 1009, 'grnd_level': 992}",10000.0,"{'speed': 1.82, 'deg': 326, 'gust': 3.62}",{'all': 92},1722582196.0,"{'country': 'RU', 'sunrise': 1722536456, 'sunset': 1722599201}",32400.0,2022773.0,Khandyga,200.0,,,,,,,,,,,
605,,,,,,,,,,,,,,khandyga,62.6667,135.6,14.19,52.0,92.0,1.82,RU,1722582196.0,,
606,"{'lon': -59.7968, 'lat': 3.3803}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.49, 'feels_like': 24.17, 'temp_min': 23.49, 'temp_max': 23.49, 'pressure': 1013, 'humidity': 87, 'sea_level': 1013, 'grnd_level': 994}",10000.0,"{'speed': 2.14, 'deg': 77, 'gust': 4}",{'all': 96},1722582666.0,"{'country': 'GY', 'sunrise': 1722592655, 'sunset': 1722636789}",-14400.0,3379316.0,Lethem,200.0,,,,,,,,,,,
607,,,,,,,,,,,,,,lethem,3.3803,-59.7968,23.49,87.0,96.0,2.14,GY,1722582666.0,,
608,"{'lon': -3.9836, 'lat': 22.6783}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 35.77, 'feels_like': 36.31, 'temp_min': 35.77, 'temp_max': 35.77, 'pressure': 1006, 'humidity': 32, 'sea_level': 1006, 'grnd_level': 984}",10000.0,"{'speed': 6.55, 'deg': 130, 'gust': 11.16}",{'all': 2},1722582668.0,"{'country': 'ML', 'sunrise': 1722577665, 'sunset': 1722624990}",0.0,2450173.0,Taoudenni,200.0,,,,,,,,,,,
609,,,,,,,,,,,,,,taoudenni,22.6783,-3.9836,35.77,32.0,2.0,6.55,ML,1722582668.0,,
610,"{'lon': -122.6762, 'lat': 45.5234}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 26.02, 'feels_like': 26.02, 'temp_min': 23.56, 'temp_max': 27.01, 'pressure': 1017, 'humidity': 64, 'sea_level': 1017, 'grnd_level': 1007}",10000.0,"{'speed': 0.45, 'deg': 43, 'gust': 0}",{'all': 0},1722582005.0,"{'type': 2, 'id': 2008548, 'country': 'US', 'sunrise': 1722603383, 'sunset': 1722656241}",-25200.0,5746545.0,Portland,200.0,,,,,,,,,,,
611,,,,,,,,,,,,,,portland,45.5234,-122.6762,27.01,64.0,0.0,0.45,US,1722582005.0,,
612,"{'lon': 88.2027, 'lat': 69.3535}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 23.93, 'feels_like': 23.32, 'temp_min': 23.93, 'temp_max': 23.93, 'pressure': 1007, 'humidity': 36, 'sea_level': 1007, 'grnd_level': 1001}",10000.0,"{'speed': 1.04, 'deg': 221, 'gust': 2.11}",{'all': 45},1722582500.0,"{'country': 'RU', 'sunrise': 1722542490, 'sunset': 1722615917}",25200.0,1497337.0,Noril'sk,200.0,,,,,,,,,,,
613,,,,,,,,,,,,,,norilsk,69.3535,88.2027,23.93,36.0,45.0,1.04,RU,1722582500.0,,
614,"{'lon': 140.8333, 'lat': 35.7333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 31.22, 'feels_like': 38.22, 'temp_min': 31.22, 'temp_max': 32.94, 'pressure': 1006, 'humidity': 76, 'sea_level': 1006, 'grnd_level': 1005}",10000.0,"{'speed': 3.98, 'deg': 78, 'gust': 4.7}",{'all': 0},1722582671.0,"{'type': 1, 'id': 7955, 'country': 'JP', 'sunrise': 1722541511, 'sunset': 1722591634}",32400.0,2112802.0,Hasaki,200.0,,,,,,,,,,,
615,,,,,,,,,,,,,,hasaki,35.7333,140.8333,32.94,76.0,0.0,3.98,JP,1722582671.0,,
616,"{'lon': -82.8667, 'lat': 8.2833}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.38, 'feels_like': 24.18, 'temp_min': 21.65, 'temp_max': 23.38, 'pressure': 1012, 'humidity': 92, 'sea_level': 1012, 'grnd_level': 1009}",10000.0,"{'speed': 0.45, 'deg': 323, 'gust': 0.45}",{'all': 100},1722582672.0,"{'type': 2, 'id': 2083346, 'country': 'PA', 'sunrise': 1722597812, 'sunset': 1722642705}",-18000.0,3702431.0,Puerto Armuelles,200.0,,,,,,,,,,,
617,,,,,,,,,,,,,,puerto armuelles,8.2833,-82.8667,23.38,92.0,100.0,0.45,PA,1722582672.0,,
618,"{'lon': 23.2717, 'lat': 69.9689}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 14.55, 'feels_like': 14.23, 'temp_min': 14.55, 'temp_max': 16.59, 'pressure': 1014, 'humidity': 83, 'sea_level': 1014, 'grnd_level': 990}",10000.0,"{'speed': 6.69, 'deg': 320}",{'all': 75},1722582673.0,"{'type': 2, 'id': 2012462, 'country': 'NO', 'sunrise': 1722557193, 'sunset': 1722632379}",7200.0,847633.0,Alta,200.0,,,,,,,,,,{'1h': 0.12},
619,,,,,,,,,,,,,,alta,69.9689,23.2717,16.59,83.0,75.0,6.69,NO,1722582673.0,,
620,"{'lon': -115.5859, 'lat': 40.7266}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.23, 'feels_like': 21.95, 'temp_min': 23.23, 'temp_max': 25.72, 'pressure': 1018, 'humidity': 13, 'sea_level': 1018, 'grnd_level': 823}",10000.0,"{'speed': 2.66, 'deg': 122, 'gust': 2.51}",{'all': 100},1722582674.0,"{'type': 2, 'id': 2096144, 'country': 'US', 'sunrise': 1722602427, 'sunset': 1722653794}",-25200.0,5708894.0,Spring Creek,200.0,,,,,,,,,,,
621,,,,,,,,,,,,,,spring creek,40.7266,-115.5859,25.72,13.0,100.0,2.66,US,1722582674.0,,
622,"{'lon': -52.35, 'lat': -14.6667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 20.36, 'feels_like': 19.52, 'temp_min': 20.36, 'temp_max': 20.36, 'pressure': 1015, 'humidity': 41, 'sea_level': 1015, 'grnd_level': 977}",10000.0,"{'speed': 1.03, 'deg': 117, 'gust': 1.01}",{'all': 0},1722582675.0,"{'country': 'BR', 'sunrise': 1722592262, 'sunset': 1722633608}",-14400.0,3466255.0,Nova Xavantina,200.0,,,,,,,,,,,
623,,,,,,,,,,,,,,nova xavantina,-14.6667,-52.35,20.36,41.0,0.0,1.03,BR,1722582675.0,,
624,"{'lon': -69.5448, 'lat': -41.3427}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 7.28, 'feels_like': 3.34, 'temp_min': 7.28, 'temp_max': 7.28, 'pressure': 997, 'humidity': 67, 'sea_level': 997, 'grnd_level': 889}",10000.0,"{'speed': 7.32, 'deg': 326, 'gust': 12.66}",{'all': 100},1722582676.0,"{'country': 'AR', 'sunrise': 1722599062, 'sunset': 1722635061}",-10800.0,3853786.0,Ingeniero Jacobacci,200.0,,,,,,,,,,,
625,,,,,,,,,,,,,,ingeniero jacobacci,-41.3427,-69.5448,7.28,67.0,100.0,7.32,AR,1722582676.0,,
626,"{'lon': -82.9199, 'lat': 42.587}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,"{'temp': 21.76, 'feels_like': 22.34, 'temp_min': 20.69, 'temp_max': 23.85, 'pressure': 1012, 'humidity': 90, 'sea_level': 1012, 'grnd_level': 989}",10000.0,"{'speed': 0.89, 'deg': 100, 'gust': 1.79}",{'all': 99},1722582494.0,"{'type': 2, 'id': 2022614, 'country': 'US', 'sunrise': 1722594307, 'sunset': 1722646235}",-14400.0,4989133.0,Charter Township of Clinton,200.0,,,,,,,,,,{'1h': 4.86},
627,,,,,,,,,,,,,,clinton,42.587,-82.9199,23.85,90.0,99.0,0.89,US,1722582494.0,,
628,"{'lon': 6.95, 'lat': 50.9333}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,"{'temp': 18.17, 'feels_like': 18.44, 'temp_min': 17.12, 'temp_max': 20.88, 'pressure': 1013, 'humidity': 92, 'sea_level': 1013, 'grnd_level': 1006}",5000.0,"{'speed': 1.03, 'deg': 0}",{'all': 75},1722582440.0,"{'type': 2, 'id': 2005976, 'country': 'DE', 'sunrise': 1722571200, 'sunset': 1722626207}",7200.0,2886242.0,Cologne,200.0,,,,,,,,,,,
629,,,,,,,,,,,,,,colonia,50.9333,6.95,20.88,92.0,75.0,1.03,DE,1722582440.0,,
630,"{'lon': 101.9603, 'lat': 30.0513}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 23.72, 'feels_like': 24.13, 'temp_min': 23.72, 'temp_max': 23.72, 'pressure': 1005, 'humidity': 76, 'sea_level': 1005, 'grnd_level': 635}",10000.0,"{'speed': 3.12, 'deg': 104, 'gust': 2.58}",{'all': 62},1722582679.0,"{'country': 'CN', 'sunrise': 1722551498, 'sunset': 1722600305}",28800.0,1802171.0,Kangding,200.0,,,,,,,,,,,
631,,,,,,,,,,,,,,kangding,30.0513,101.9603,23.72,76.0,62.0,3.12,CN,1722582679.0,,
632,"{'lon': -147.8028, 'lat': 64.8569}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 10.57, 'feels_like': 10.11, 'temp_min': 9.39, 'temp_max': 11.36, 'pressure': 1017, 'humidity': 93, 'sea_level': 1017, 'grnd_level': 1001}",8047.0,"{'speed': 2.57, 'deg': 200}",{'all': 100},1722582680.0,"{'type': 1, 'id': 7683, 'country': 'US', 'sunrise': 1722516794, 'sunset': 1722582098}",-28800.0,5859699.0,College,200.0,,,,,,,,,,{'1h': 0.51},
633,,,,,,,,,,,,,,college,64.8569,-147.8028,11.36,93.0,100.0,2.57,US,1722582680.0,,
634,"{'lon': 59.9303, 'lat': 56.801}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 19.55, 'feels_like': 19.44, 'temp_min': 19.55, 'temp_max': 19.55, 'pressure': 997, 'humidity': 72, 'sea_level': 997, 'grnd_level': 955}",10000.0,"{'speed': 3.62, 'deg': 246, 'gust': 4.97}",{'all': 98},1722582681.0,"{'country': 'RU', 'sunrise': 1722556944, 'sunset': 1722615033}",18000.0,502011.0,Revda,200.0,,,,,,,,,,{'1h': 0.37},
635,,,,,,,,,,,,,,revda,56.801,59.9303,19.55,72.0,98.0,3.62,RU,1722582681.0,,
636,"{'lon': 156.8419, 'lat': -8.103}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 27.11, 'feels_like': 30.29, 'temp_min': 27.11, 'temp_max': 27.11, 'pressure': 1011, 'humidity': 83, 'sea_level': 1011, 'grnd_level': 1009}",7803.0,"{'speed': 7.07, 'deg': 139, 'gust': 8.35}",{'all': 99},1722582682.0,"{'country': 'SB', 'sunrise': 1722541547, 'sunset': 1722583915}",39600.0,2108857.0,Gizo Government Station,200.0,,,,,,,,,,{'1h': 1.12},
637,,,,,,,,,,,,,,gizo,-8.103,156.8419,27.11,83.0,99.0,7.07,SB,1722582682.0,,
638,"{'lon': -96.6261, 'lat': 28.615}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 27.08, 'feels_like': 31.77, 'temp_min': 26.14, 'temp_max': 28.36, 'pressure': 1018, 'humidity': 97, 'sea_level': 1018, 'grnd_level': 1017}",10000.0,"{'speed': 2.57, 'deg': 170}",{'all': 0},1722582683.0,"{'type': 1, 'id': 5368, 'country': 'US', 'sunrise': 1722599329, 'sunset': 1722647792}",-18000.0,4720067.0,Lavaca,200.0,,,,,,,,,,,
639,,,,,,,,,,,,,,port lavaca,28.615,-96.6261,28.36,97.0,0.0,2.57,US,1722582683.0,,
640,"{'lon': 46.8319, 'lat': 14.5377}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 31.82, 'feels_like': 30.31, 'temp_min': 31.82, 'temp_max': 31.82, 'pressure': 1006, 'humidity': 27, 'sea_level': 1006, 'grnd_level': 871}",10000.0,"{'speed': 0.84, 'deg': 30, 'gust': 2.14}",{'all': 100},1722582684.0,"{'country': 'YE', 'sunrise': 1722566177, 'sunset': 1722612087}",10800.0,77726.0,Ataq,200.0,,,,,,,,,,,
641,,,,,,,,,,,,,,ataq,14.5377,46.8319,31.82,27.0,100.0,0.84,YE,1722582684.0,,
642,"{'lon': 151.2833, 'lat': 59.5833}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 10.19, 'feels_like': 9.61, 'temp_min': 10.19, 'temp_max': 10.19, 'pressure': 1003, 'humidity': 90, 'sea_level': 1003, 'grnd_level': 1002}",7101.0,"{'speed': 5.27, 'deg': 33, 'gust': 6.65}",{'all': 100},1722582685.0,"{'country': 'RU', 'sunrise': 1722534031, 'sunset': 1722594098}",39600.0,2122574.0,Ola,200.0,,,,,,,,,,{'1h': 1.3},
643,,,,,,,,,,,,,,ola,59.5833,151.2833,10.19,90.0,100.0,5.27,RU,1722582685.0,,
644,"{'lon': 28.65, 'lat': 44.1833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.38, 'feels_like': 28.6, 'temp_min': 28.38, 'temp_max': 30.39, 'pressure': 1010, 'humidity': 47, 'sea_level': 1010, 'grnd_level': 1008}",10000.0,"{'speed': 3.07, 'deg': 181, 'gust': 3.41}",{'all': 6},1722582447.0,"{'type': 1, 'id': 6912, 'country': 'RO', 'sunrise': 1722567259, 'sunset': 1722619732}",10800.0,680963.0,Constanța,200.0,,,,,,,,,,,
645,,,,,,,,,,,,,,constantia,44.1833,28.65,30.39,47.0,6.0,3.07,RO,1722582447.0,,
646,"{'lon': -42.2744, 'lat': -2.7619}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.96, 'feels_like': 24.68, 'temp_min': 23.96, 'temp_max': 23.96, 'pressure': 1014, 'humidity': 87, 'sea_level': 1014, 'grnd_level': 1013}",10000.0,"{'speed': 4.89, 'deg': 93, 'gust': 9.89}",{'all': 92},1722582688.0,"{'country': 'BR', 'sunrise': 1722588918, 'sunset': 1722632115}",-10800.0,3385899.0,Tutóia,200.0,,,,,,,,,,,
647,,,,,,,,,,,,,,tutoia,-2.7619,-42.2744,23.96,87.0,92.0,4.89,BR,1722582688.0,,
648,"{'lon': -74.1658, 'lat': 8.7944}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.35, 'feels_like': 24.35, 'temp_min': 23.35, 'temp_max': 23.35, 'pressure': 1012, 'humidity': 100, 'sea_level': 1012, 'grnd_level': 1004}",10000.0,"{'speed': 0.7, 'deg': 230, 'gust': 2.03}",{'all': 99},1722582689.0,"{'country': 'CO', 'sunrise': 1722595683, 'sunset': 1722640657}",-18000.0,3792378.0,Altos del Rosario,200.0,,,,,,,,,,,
649,,,,,,,,,,,,,,altos del rosario,8.7944,-74.1658,23.35,100.0,99.0,0.7,CO,1722582689.0,,
650,"{'lon': 170.8646, 'lat': 10.2753}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.61, 'feels_like': 32.23, 'temp_min': 28.61, 'temp_max': 28.61, 'pressure': 1012, 'humidity': 72, 'sea_level': 1012, 'grnd_level': 1010}",10000.0,"{'speed': 1.67, 'deg': 199, 'gust': 1.73}",{'all': 6},1722582690.0,"{'country': 'MH', 'sunrise': 1722536753, 'sunset': 1722581978}",43200.0,7306523.0,Mejit,200.0,,,,,,,,,,,
651,,,,,,,,,,,,,,mejit,10.2753,170.8646,28.61,72.0,6.0,1.67,MH,1722582690.0,,
652,"{'lon': 175.6575, 'lat': -40.9597}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 7.28, 'feels_like': 6.05, 'temp_min': 6.05, 'temp_max': 7.28, 'pressure': 1027, 'humidity': 91, 'sea_level': 1027, 'grnd_level': 1001}",10000.0,"{'speed': 1.97, 'deg': 219, 'gust': 3}",{'all': 95},1722582691.0,"{'type': 2, 'id': 2091345, 'country': 'NZ', 'sunrise': 1722540206, 'sunset': 1722576225}",43200.0,2206890.0,Masterton,200.0,,,,,,,,,,,
653,,,,,,,,,,,,,,masterton,-40.9597,175.6575,7.28,91.0,95.0,1.97,NZ,1722582691.0,,
654,"{'lon': -64.3831, 'lat': -6.5339}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 25.31, 'feels_like': 25.07, 'temp_min': 25.31, 'temp_max': 25.31, 'pressure': 1012, 'humidity': 45, 'sea_level': 1012, 'grnd_level': 1004}",10000.0,"{'speed': 0.28, 'deg': 262, 'gust': 0.23}",{'all': 100},1722582693.0,"{'country': 'BR', 'sunrise': 1722594512, 'sunset': 1722637133}",-14400.0,3664716.0,Canutama,200.0,,,,,,,,,,,
655,,,,,,,,,,,,,,canutama,-6.5339,-64.3831,25.31,45.0,100.0,0.28,BR,1722582693.0,,
656,"{'lon': -52.3317, 'lat': 4.8483}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 23.98, 'feels_like': 24.89, 'temp_min': 23.98, 'temp_max': 23.98, 'pressure': 1013, 'humidity': 94, 'sea_level': 1013, 'grnd_level': 1011}",10000.0,"{'speed': 1.03, 'deg': 0}",{'all': 75},1722582694.0,"{'type': 1, 'id': 8669, 'country': 'GF', 'sunrise': 1722590750, 'sunset': 1722635111}",-10800.0,3380965.0,Matoury,200.0,,,,,,,,,,,
657,,,,,,,,,,,,,,matoury,4.8483,-52.3317,23.98,94.0,75.0,1.03,GF,1722582694.0,,
658,"{'lon': -109.9124, 'lat': 22.8909}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 29.86, 'feels_like': 35.67, 'temp_min': 27.32, 'temp_max': 29.86, 'pressure': 1016, 'humidity': 74, 'sea_level': 1016, 'grnd_level': 1003}",10000.0,"{'speed': 2.35, 'deg': 278, 'gust': 2.63}",{'all': 99},1722582695.0,"{'type': 2, 'id': 2086657, 'country': 'MX', 'sunrise': 1722603076, 'sunset': 1722650422}",-25200.0,3985710.0,Cabo San Lucas,200.0,,,,,,,,,,,
659,,,,,,,,,,,,,,cabo san lucas,22.8909,-109.9124,29.86,74.0,99.0,2.35,MX,1722582695.0,,
660,"{'lon': 127.2667, 'lat': 53.75}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 25.03, 'feels_like': 24.45, 'temp_min': 25.03, 'temp_max': 25.03, 'pressure': 1008, 'humidity': 33, 'sea_level': 1008, 'grnd_level': 981}",10000.0,"{'speed': 1.11, 'deg': 286, 'gust': 1.45}",{'all': 6},1722582696.0,"{'country': 'RU', 'sunrise': 1722541624, 'sunset': 1722598034}",32400.0,2012593.0,Zeya,200.0,,,,,,,,,,,
661,,,,,,,,,,,,,,zeya,53.75,127.2667,25.03,33.0,6.0,1.11,RU,1722582696.0,,
662,"{'lon': 145.7167, 'lat': -41}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 10.66, 'feels_like': 9.97, 'temp_min': 10.66, 'temp_max': 10.66, 'pressure': 1026, 'humidity': 84, 'sea_level': 1026, 'grnd_level': 1015}",10000.0,"{'speed': 1.34, 'deg': 21, 'gust': 4.47}",{'all': 100},1722582697.0,"{'type': 2, 'id': 265362, 'country': 'AU', 'sunrise': 1722547392, 'sunset': 1722583410}",36000.0,2142747.0,Wynyard,200.0,,,,,,,,,,,
663,,,,,,,,,,,,,,wynyard,-41.0,145.7167,10.66,84.0,100.0,1.34,AU,1722582697.0,,
664,"{'lon': 41.9764, 'lat': 51.4579}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 23.39, 'feels_like': 22.86, 'temp_min': 23.39, 'temp_max': 23.39, 'pressure': 1004, 'humidity': 41, 'sea_level': 1004, 'grnd_level': 988}",10000.0,"{'speed': 5.75, 'deg': 289, 'gust': 7.81}",{'all': 10},1722582698.0,"{'country': 'RU', 'sunrise': 1722562668, 'sunset': 1722617927}",10800.0,558799.0,Gribanovskiy,200.0,,,,,,,,,,,
665,,,,,,,,,,,,,,gribanovskiy,51.4579,41.9764,23.39,41.0,10.0,5.75,RU,1722582698.0,,
666,"{'lon': 35.5973, 'lat': 3.1191}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 27.89, 'feels_like': 28.24, 'temp_min': 27.89, 'temp_max': 27.89, 'pressure': 1016, 'humidity': 49, 'sea_level': 1016, 'grnd_level': 960}",10000.0,"{'speed': 4.58, 'deg': 63, 'gust': 4.6}",{'all': 46},1722582699.0,"{'country': 'KE', 'sunrise': 1722569780, 'sunset': 1722613877}",10800.0,189280.0,Lodwar,200.0,,,,,,,,,,,
667,,,,,,,,,,,,,,lodwar,3.1191,35.5973,27.89,49.0,46.0,4.58,KE,1722582699.0,,
668,"{'lon': 81.6294, 'lat': 47.093}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 36.43, 'feels_like': 33.75, 'temp_min': 36.43, 'temp_max': 36.43, 'pressure': 999, 'humidity': 12, 'sea_level': 999, 'grnd_level': 923}",10000.0,"{'speed': 2.83, 'deg': 199, 'gust': 2.58}",{'all': 100},1722582700.0,"{'country': 'KZ', 'sunrise': 1722554030, 'sunset': 1722607532}",18000.0,1517721.0,Urzhar,200.0,,,,,,,,,,,
669,,,,,,,,,,,,,,urzhar,47.093,81.6294,36.43,12.0,100.0,2.83,KZ,1722582700.0,,
670,"{'lon': -1.1494, 'lat': 60.1545}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 15, 'feels_like': 15.01, 'temp_min': 15, 'temp_max': 15, 'pressure': 1008, 'humidity': 94, 'sea_level': 1008, 'grnd_level': 1005}",10000.0,"{'speed': 5.98, 'deg': 136, 'gust': 9.31}",{'all': 100},1722582703.0,"{'type': 1, 'id': 1438, 'country': 'GB', 'sunrise': 1722570453, 'sunset': 1722630841}",3600.0,2644605.0,Lerwick,200.0,,,,,,,,,,,
671,,,,,,,,,,,,,,lerwick,60.1545,-1.1494,15.0,94.0,100.0,5.98,GB,1722582703.0,,
